Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Oven Baked BBQ Ribs,"['onions, raw', 'catsup', 'water, bottled, generic', 'salt, table', 'sauce, worcestershire', 'vinegar, distilled', 'sugars, brown', 'mustard, prepared, yellow', 'pork, fresh, loin, tenderloin, separable lean only, raw']","['Preheat oven to 350 degrees F (175 degrees C).', 'In a large bowl, combine onions, ketchup, water, salt, Worcestershire sauce, vinegar, brown sugar, and mustard.', 'Split ribs down the center between the bones.', 'Heat a large lightly oiled skillet over medium-high heat.', 'Add ribs and sear until browned.', 'This may have to be done in several batches.', 'Place ribs in a single layer in two baking pans or casserole dishes.', 'Pour half of the sauce over the ribs, reserve remainder.', 'Bake ribs in preheated oven for 3 hours.', 'Turn and baste meat every twenty minutes with remaining sauce, using all sauce by two hours.', 'Continue turning and basting ribs using sauce in the pan during the last hour of baking.']","[{'fat': 0.32, 'nrg': 128.0, 'pro': 3.52, 'sat': 0.134, 'sod': 12.0, 'sug': 13.56}, {'fat': 0.64, 'nrg': 544.0, 'pro': 5.76, 'sat': 0.064, 'sod': 4928.0, 'sug': 115.84}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 16.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 9300.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 52.0, 'pro': 0.0, 'sat': 0.0, 'sod': 668.0, 'sug': 6.84}, {'fat': 0.0, 'nrg': 24.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.08}, {'fat': 0.0, 'nrg': 264.0, 'pro': 0.0, 'sat': 0.0, 'sod': 24.0, 'sug': 69.84}, {'fat': 0.68, 'nrg': 12.0, 'pro': 0.7599999999999999, 'sat': 0.044, 'sod': 220.0, 'sug': 0.2}, {'fat': 39.3717856, 'nrg': 1977.66112, 'pro': 380.110096, 'sat': 12.664288639999999, 'sod': 961.61504, 'sug': 0.0}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 86.87453461018394, 'fat': 1.1869693629947953, 'protein': 11.291783670142813, 'salt': 1.1670644553318392, 'saturates': 0.3735357771315317, 'sugars': 5.972502639524331}","['2', '2', '2', '4', '1/4', '1/2', '1/2', '4', '4']","['cup', 'cup', 'cup', 'teaspoon', 'cup', 'cup', 'cup', 'teaspoon', 'pound']","[320.0, 544.0, 473.6, 24.0, 68.0, 119.2, 72.0, 20.0, 1814.368]"
Fast Bake White Bread (Bread Machine),"['water, bottled, generic', 'water, bottled, generic', 'oil, olive, salad or cooking', 'sugars, granulated', 'salt, table', 'wheat flours, bread, unenriched', ""leavening agents, yeast, baker's, active dry""]","['Add ingredients in order listed above.', 'Use Fast Bake setting.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 8.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1.0, 'sug': 0.0}, {'fat': 27.0, 'nrg': 238.0, 'pro': 0.0, 'sat': 3.728, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 192.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 50.28000000000001}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 6.8100000000000005, 'nrg': 1485.0, 'pro': 49.230000000000004, 'sat': 1.002, 'sod': 9.0, 'sug': 1.26}, {'fat': 0.9, 'nrg': 39.0, 'pro': 4.86, 'sat': 0.12000000000000001, 'sod': 6.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 252.84679089026915, 'fat': 4.491459627329193, 'protein': 6.999223602484472, 'salt': 0.7598990683229813, 'saturates': 0.6275879917184265, 'sugars': 6.669254658385093}","['1', '2', '2', '4', '1', '3', '1']","['cup', 'tablespoon', 'tablespoon', 'tablespoon', 'teaspoon', 'cup', 'tablespoon']","[236.8, 29.6, 27.0, 50.400000000000006, 6.0, 411.0, 12.0]"
Ice Cream Kolachkes,"['butter, without salt', 'ice creams, vanilla', 'wheat flour, white, all-purpose, unenriched', 'sugars, granulated', 'raspberries, raw', 'sugars, granulated']","['In the bowl of a heavy duty stand mixer, beat butter and ice cream until blended (mixture will appear curdled).', 'Add flour and sugar; mix well.', 'Divide dough into four portions; cover and refrigerate for 2 hours or until easy to handle.', 'On a lightly floured surface, roll one portion of dough into a 12x10-inch rectangle; cut into 2-inch squares.', 'Place a teaspoonful of filling in the center of each square.', 'Overlap two opposite corners of dough over filling; pinch tightly to seal.', 'Place 2-inches apart on ungreased baking sheet.', 'Repeat with remaining dough and filling.', 'Bake at 350 for 11-14 minutes or until bottoms are lightly browned.', 'Cool for 1 minute before removing from pans to wire racks.', ""Sprinkle with confectioners' sugar if desired.""]","[{'fat': 368.64, 'nrg': 3264.0, 'pro': 3.84, 'sat': 229.408, 'sod': 64.0, 'sug': 0.32}, {'fat': 29.04, 'nrg': 548.0, 'pro': 9.24, 'sat': 17.924, 'sod': 212.0, 'sug': 56.04}, {'fat': 4.92, 'nrg': 1820.0, 'pro': 51.64, 'sat': 0.776, 'sod': 8.0, 'sug': 1.36}, {'fat': 0.0, 'nrg': 96.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 25.140000000000004}, {'fat': 4.422522, 'nrg': 353.80175999999994, 'pro': 8.164655999999999, 'sat': 0.12927371999999998, 'sod': 6.8038799999999995, 'sug': 30.073149599999994}, {'fat': 0.0, 'nrg': 48.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 12.570000000000002}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'orange'}","{'energy': 316.52585681621497, 'fat': 21.017507182735827, 'protein': 3.7635602410011835, 'salt': 0.037540752085626884, 'saturates': 12.818280074027102, 'sugars': 6.480632411230474}","['2', '1', '4', '2', '24', '1']","['cup', 'pint', 'cup', 'tablespoon', 'ounce', 'tablespoon']","[454.4, 264.0, 500.0, 25.200000000000003, 680.3879999999999, 12.600000000000001]"
Sweet Spicy Pumpkin Seeds,"['seeds, pumpkin and squash seeds, whole, roasted, without salt', 'spices, cinnamon, ground', 'spices, chili powder', 'sugars, granulated', 'oil, olive, salad or cooking', 'sugars, granulated']","['Preheat oven to 250 degrees F (120 degrees C).', 'Place the pumpkin seeds on a cookie sheet, and spread them out into a single layer.', 'Roast until brown and crisp, about 45 minutes.', 'Set the seeds aside in a large bowl.', 'Place the cinnamon, chili powder, and 1 teaspoon of sugar in a bowl, and set aside.', 'Place olive oil and 1 tablespoon of sugar in a heavy saucepan over medium-low heat, and heat and stir with a wooden spoon until the sugar turns a light golden brown color.', 'Watch it carefully to avoid burning.', 'Pour the caramelized sugar mixture over the roasted pumpkin seeds, and stir to coat.', 'Pour the cinnamon-chili powder mixture over the seeds, and toss to coat the seeds with the spices.']","[{'fat': 12.42, 'nrg': 285.0, 'pro': 11.87, 'sat': 2.349, 'sod': 12.0, 'sug': 0.0}, {'fat': 0.007499999999999999, 'nrg': 1.5, 'pro': 0.025, 'sat': 0.00225, 'sod': 0.0, 'sug': 0.014999999999999998}, {'fat': 0.04875, 'nrg': 1.0, 'pro': 0.045, 'sat': 0.00825, 'sod': 9.625, 'sug': 0.023749999999999997}, {'fat': 0.0, 'nrg': 16.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 4.19}, {'fat': 13.5, 'nrg': 119.0, 'pro': 0.0, 'sat': 1.864, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 48.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 12.570000000000002}]","{'fat': 'red', 'salt': 'green', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 493.7688574052209, 'fat': 27.260920897284528, 'protein': 12.530499803227071, 'salt': 0.05673619309982945, 'saturates': 4.432375705102977, 'sugars': 17.62954217499672}","['1', '1/4', '1/8', '1', '1', '1']","['cup', 'teaspoon', 'teaspoon', 'teaspoon', 'tablespoon', 'tablespoon']","[64.0, 0.65, 0.3375, 4.2, 13.5, 12.600000000000001]"
Indian Pudding,"['milk, fluid, 1% fat, without added vitamin a and vitamin d', 'cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt', 'molasses', 'egg substitute, powder', 'sugars, brown', 'butter, without salt', 'spices, cinnamon, ground', 'salt, table', 'spices, ginger, ground']","['Bring milk just to boil in medium saucepan.', 'Gradually stir in cereal; cook 2 to 3 minutes or until thickened, stirring constantly.', 'Remove from heat.', 'Add remaining ingredients; mix well.', 'Pour into 1-1/2-quart baking dish.', 'Bake at 350F for 30 to 35 minutes or until center is set.']","[{'fat': 9.48, 'nrg': 408.0, 'pro': 32.88, 'sat': 6.18, 'sod': 428.0, 'sug': 50.76}, {'fat': 2.67, 'nrg': 124.5, 'pro': 4.455, 'sat': 0.54375, 'sod': 6.75, 'sug': 0.47250000000000003}, {'fat': 0.17, 'nrg': 488.5, 'pro': 0.0, 'sat': 0.0305, 'sod': 62.5, 'sug': 125.905}, {'fat': 2.7625, 'nrg': 94.35000000000001, 'pro': 11.793750000000001, 'sat': 0.800275, 'sod': 170.0, 'sug': 4.6325}, {'fat': 0.0, 'nrg': 132.0, 'pro': 0.0, 'sat': 0.0, 'sod': 12.0, 'sug': 34.92}, {'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 0.0225, 'nrg': 4.5, 'pro': 0.07500000000000001, 'sat': 0.00675, 'sod': 0.0, 'sug': 0.045}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1743.75, 'sug': 0.0}, {'fat': 0.04, 'nrg': 3.0, 'pro': 0.08, 'sat': 0.0235, 'sod': 0.0, 'sug': 0.029999999999999995}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 103.24486907289455, 'fat': 2.7024062278839347, 'protein': 3.504865534324133, 'salt': 0.4294055201698514, 'saturates': 1.551505661712668, 'sugars': 15.342179759377212}","['1', '3/4', '1/2', '1/4', '1/4', '2', '3/4', '3/4', '1/2']","['quart', 'cup', 'cup', 'cup', 'cup', 'tablespoon', 'teaspoon', 'teaspoon', 'teaspoon']","[976.0, 175.5, 168.5, 21.25, 36.0, 28.4, 1.9500000000000002, 4.5, 0.9]"
Apple Cinnamon Coffee Cake,"['apples, raw, with skin', 'spices, cinnamon, ground', 'butter, without salt', 'sugars, brown', 'syrups, corn, light']","['Preheat oven to 350 degrees F. Grease 9"" glass pie plate with solid shortening and spread 1 cup of the chopped apples in the pan.', 'Set aside.', 'Separate dough into 8 rolls.', 'Cut each roll into 4 pieces and place in a large bowl.', 'Add remaining 1/2 cup apples.', 'In small bowl, combine margarine, brown sugar and corn syrup and mix well.', 'Add brown sugar mixture to dough mixture and toss gently to coat.', 'Spoon over apples in pan.', 'Bake at 350 degrees for 28-38 minutes or until deep golden brown.', 'Cool 5 minutes, then turn out onto serving plate.', 'Remove lid from icing container and microwave on high for 10-15 seconds or until smooth.', 'Drizzle over warm coffee cake and serve warm.']","[{'fat': 0.315, 'nrg': 97.5, 'pro': 0.495, 'sat': 0.052500000000000005, 'sod': 1.5, 'sug': 19.485}, {'fat': 4.2184056, 'nrg': 840.27918, 'pro': 13.5737406, 'sat': 1.1736692999999998, 'sod': 34.0194, 'sug': 7.382209799999999}, {'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 0.0, 'nrg': 6864.0, 'pro': 0.0, 'sat': 0.0, 'sod': 624.0, 'sug': 1815.84}, {'fat': 0.085, 'nrg': 120.625, 'pro': 0.0, 'sat': 0.0, 'sod': 26.375, 'sug': 32.72375}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 328.9084748204874, 'fat': 1.1194476425688231, 'protein': 0.5791326573357796, 'salt': 0.06980704806981287, 'saturates': 0.6299449391047707, 'sugars': 75.90709262364518}","['1 1/2', '12', '2', '13', '2']","['cup', 'ounce', 'tablespoon', 'cup', 'tablespoon']","[187.5, 340.19399999999996, 28.4, 1872.0, 42.625]"
Easy Whole Grain Pancakes,"['wheat flour, white, all-purpose, unenriched', 'wheat flour, white, all-purpose, unenriched', 'egg substitute, powder', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'sugars, granulated', 'bananas, raw']","['Combine ingredients thoroughly.', 'Cooking two to three pancakes at one time in hot pan or griddle until done.', 'Serve with syrup, fresh sauce, or fresh fruits as your choice.']","[{'fat': 1.23, 'nrg': 455.0, 'pro': 12.91, 'sat': 0.194, 'sod': 2.0, 'sug': 0.34}, {'fat': 1.23, 'nrg': 455.0, 'pro': 12.91, 'sat': 0.194, 'sod': 2.0, 'sug': 0.34}, {'fat': 0.690625, 'nrg': 23.587500000000002, 'pro': 2.9484375000000003, 'sat': 0.20006875, 'sod': 42.5, 'sug': 1.158125}, {'fat': 0.0, 'nrg': 4.0, 'pro': 0.0, 'sat': 0.0, 'sod': 976.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 48.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 12.570000000000002}, {'fat': 0.74, 'nrg': 200.0, 'pro': 2.45, 'sat': 0.252, 'sod': 2.0, 'sug': 27.52}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 236.119893450173, 'fat': 0.7748512534541562, 'protein': 6.217418905125843, 'salt': 0.5100948492618687, 'saturates': 0.16730687843859693, 'sugars': 8.350344793248524}","['1', '1', '1', '2', '1', '1']","['cup', 'cup', 'tablespoon', 'teaspoon', 'tablespoon', 'cup']","[125.0, 125.0, 5.3125, 9.2, 12.600000000000001, 225.0]"
Cheesy Quiche Crust,"['wheat flour, white, all-purpose, unenriched', 'butter, without salt', 'cheese, cheddar', 'water, bottled, generic']","['Place flour in a large bowl.', 'Sprinkle in the chopped butter; rub butter into the flour until it resembles bread crumbs.', 'Stir in the grated cheese.', 'Sprinkle water over the flour mixture, a teaspoon at a time, stirring lightly with a fork.', 'Add just enough water to allow the dough form a ball and cleanly leave the sides of the bowl.', 'Wrap the dough in plastic wrap, and refrigerate for at least 30 minutes.', 'Preheat an oven to 375 degrees F (190 degrees C).', 'Roll out dough, and place in a 9 inch pie/quiche pan.', 'Use a fork to prick holes over the bottom of the pastry.', 'Bake crust in preheated oven for 10 minutes before filling with quiche custard of your choice.']","[{'fat': 0.9225, 'nrg': 341.25, 'pro': 9.682500000000001, 'sat': 0.14550000000000002, 'sod': 1.5, 'sug': 0.255}, {'fat': 69.12, 'nrg': 612.0, 'pro': 0.72, 'sat': 43.013999999999996, 'sod': 12.0, 'sug': 0.06}, {'fat': 10.9925, 'nrg': 133.25, 'pro': 7.5475, 'sat': 6.226, 'sod': 215.5, 'sug': 0.1575}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.8333333333333333, 'sug': 0.0}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'green'}","{'energy': 459.18151722194835, 'fat': 34.24737620624076, 'protein': 7.586109741494685, 'salt': 0.24283299288582097, 'saturates': 20.871522152567444, 'sugars': 0.19969007536803554}","['3/4', '6', '1/4', '5']","['cup', 'tablespoon', 'cup', 'teaspoon']","[93.75, 85.19999999999999, 33.0, 24.666666666666664]"
Asian Flavored Coleslaw With Rice Vinegar And Ginger Recipe,"['seeds, sesame seeds, whole, dried', 'cabbage, raw', 'onions, spring or scallions (includes tops and bulb), raw', 'rice vinegar, upc: 4979435030332', 'oil, corn, peanut, and olive', 'spices, ginger, ground', 'oil, sesame, salad or cooking', 'spices, pepper, black']","['Stir sesame seeds in small dry skillet over medium heat till light golden brown, about 3 min.', 'Set aside.', 'Combine cabbage and green onions in large bowl.', 'Add in vinegar, peanut oil, ginger, sesame oil, and sugar and toss to blend.', 'Season to taste with salt and pepper.', '(Can be prepared 2 hrs ahead.', 'Cover and chill.', 'Toss before continuing.)', 'Sprinkle with sesame seeds and serve.', 'This recipe yields 4 servings.', 'Comments: These exciting flavors complement seared or possibly grilled scallops, fish fillets, or possibly chicken.']","[{'fat': 4.47, 'nrg': 51.5625, 'pro': 1.595625, 'sat': 0.626125, 'sod': 1.0, 'sug': 0.026875}, {'fat': 0.36, 'nrg': 88.0, 'pro': 4.56, 'sat': 0.12, 'sod': 64.0, 'sug': 11.4}, {'fat': 0.095, 'nrg': 16.0, 'pro': 0.915, 'sat': 0.016, 'sod': 8.0, 'sug': 1.165}, {'fat': 0.0, 'nrg': 90.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2130.0, 'sug': 24.0}, {'fat': 28.0, 'nrg': 248.0, 'pro': 0.0, 'sat': 4.022, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.24000000000000002, 'nrg': 18.0, 'pro': 0.48000000000000004, 'sat': 0.14100000000000001, 'sod': 0.0, 'sug': 0.18}, {'fat': 4.533333333333333, 'nrg': 40.0, 'pro': 0.0, 'sat': 0.6436666666666666, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.07, 'nrg': 6.0, 'pro': 0.23999999999999996, 'sat': 0.032, 'sod': 0.0, 'sug': 0.01}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 111.46048510695007, 'fat': 7.550143266475644, 'protein': 1.557398214166722, 'salt': 1.1009862064369962, 'saturates': 1.1196358366095822, 'sugars': 7.352943626307723}","['1', '4', '1/2', '3', '2', '1', '1', '1']","['tablespoon', 'cup', 'cup', 'tablespoon', 'tablespoon', 'tablespoon', 'teaspoon', 'teaspoon']","[9.0, 356.0, 50.0, 45.0, 28.0, 5.4, 4.533333333333333, 2.3]"
Sour Dough Starter Feed Recipe,"['water, bottled, generic', 'sugars, granulated', 'potatoes, raw, skin']","['Feed starter every 5-7 days with above ingredients.', 'Starter needs to be fed whether bread is made or possibly not.', 'Mix the ingredients well, then add in to the starter jar.', 'After adding this to the starter, let it stand out of the refrigerator all day (or possibly all night).', 'Starter will be very bubbly.', 'Take out 1 c. to make bread and place the rest back in the refrigerator.', 'Note: After feeding and using your starter 2-3 times you will need to use or possibly throw away an additional 1 c. of the starter before placing jar back in the refrigerator.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 8.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 576.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 150.84}, {'fat': 0.028125, 'nrg': 16.3125, 'pro': 0.7228125, 'sat': 0.0073124999999999996, 'sod': 2.8125, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 142.34004205467107, 'fat': 0.006758786422349054, 'protein': 0.17370081105437069, 'salt': 0.006495944728146591, 'saturates': 0.001757284469810754, 'sugars': 36.24872334034245}","['1', '3/4', '3']","['cup', 'cup', 'tablespoon']","[236.8, 151.20000000000002, 28.125]"
Santa Fe Seeds,"['spices, cumin seed', 'spices, chili powder', 'spices, pepper, red or cayenne', 'oil, olive, salad or cooking', 'sugars, granulated', 'honey', 'seeds, pumpkin and squash seeds, whole, roasted, without salt', 'seeds, sunflower seed kernels, dried']","['Stir together the first 3 ingredients in hot oil in a nonstick skillet over medium high heat for 30 seconds.', 'Stir in sugar and honey, stirring until sugar dissolves.', 'Add seeds; cook, stirring constantly, 8 minutes or until toasted.', 'Spread on a lightly greased foil-lined baking sheet; separate seeds, if necessary.', 'Cool.', 'Store in an airtight container.']","[{'fat': 5.64, 'nrg': 96.0, 'pro': 4.44, 'sat': 0.384, 'sod': 48.0, 'sug': 0.6000000000000001}, {'fat': 4.680000000000001, 'nrg': 96.0, 'pro': 4.32, 'sat': 0.792, 'sod': 924.0, 'sug': 2.2800000000000002}, {'fat': 4.34, 'nrg': 84.0, 'pro': 3.08, 'sat': 0.8259999999999998, 'sod': 13.999999999999998, 'sug': 2.66}, {'fat': 27.0, 'nrg': 238.0, 'pro': 0.0, 'sat': 3.728, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 96.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 25.140000000000004}, {'fat': 0.0, 'nrg': 64.4375, 'pro': 0.06375, 'sat': 0.0, 'sod': 0.875, 'sug': 17.399375}, {'fat': 12.42, 'nrg': 285.0, 'pro': 11.87, 'sat': 2.349, 'sod': 12.0, 'sug': 0.0}, {'fat': 23.67, 'nrg': 269.0, 'pro': 9.56, 'sat': 2.049, 'sod': 4.0, 'sug': 1.21}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 461.49330828833064, 'fat': 29.208734444705332, 'protein': 12.522657900915709, 'salt': 0.9418877670814744, 'saturates': 3.8048368161540265, 'sugars': 18.51678797839869}","['12', '12', '14', '2', '2', '1', '1', '1']","['teaspoon', 'teaspoon', 'teaspoon', 'tablespoon', 'tablespoon', 'tablespoon', 'cup', 'cup']","[25.200000000000003, 32.400000000000006, 25.2, 27.0, 25.200000000000003, 21.1875, 64.0, 46.0]"
Sailor's Skillet Bread,"['milk, buttermilk, fluid, cultured, lowfat', 'raisins, seeded', 'spices, caraway seed', 'leavening agents, baking soda', 'butter, without salt', 'sugars, granulated', 'wheat flour, white, all-purpose, unenriched', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'salt, table']","['Preheat oven to 350 degrees; butter a heavy 9-inch skillet with an oven-proof handle.', 'In a bowl, stir together the buttermilk, raisins, caraway seeds, and baking soda.', 'In a separate large electric mixing bowl, beat together the butter and sugar, then stir in the buttermilk mixture.', 'In another bowl, sift together the flour, baking powder, and salt.', 'With the mixer running on medium low, gradually add the flour mixture to the other mixed ingredients in the bowl until incorporated; do not overmix.', 'Pour the batter into the buttered skillet and bake at 350 degrees for 60 minutes.', 'Place a clean towel on a flat surface and carefully turn the bread out onto the towel; let stand for 30 minutes.', 'Cut into wedges and serve warm with soft butter for spreading.']","[{'fat': 4.32, 'nrg': 196.0, 'pro': 16.22, 'sat': 2.686, 'sod': 932.0, 'sug': 23.48}, {'fat': 10.68, 'nrg': 5856.0, 'pro': 49.92, 'sat': 3.5279999999999996, 'sod': 552.0, 'sug': 0.0}, {'fat': 1.86, 'nrg': 42.0, 'pro': 2.52, 'sat': 0.078, 'sod': 0.0, 'sug': 0.060000000000000005}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 15108.0, 'sug': 0.0}, {'fat': 11.52, 'nrg': 102.0, 'pro': 0.12, 'sat': 7.169, 'sod': 2.0, 'sug': 0.01}, {'fat': 0.0, 'nrg': 9216.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 2413.44}, {'fat': 4.92, 'nrg': 1820.0, 'pro': 51.64, 'sat': 0.776, 'sod': 8.0, 'sug': 1.36}, {'fat': 0.0, 'nrg': 6.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1464.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 3487.5, 'sug': 0.0}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'red'}","{'energy': 313.7604659628686, 'fat': 0.6061157626501638, 'protein': 2.1918456497997814, 'salt': 0.9807744812522752, 'saturates': 0.2591372406261376, 'sugars': 44.3820531488897}","['2', '12', '2', '12', '1', '12', '4', '1', '1 1/2']","['cup', 'cup', 'tablespoon', 'teaspoon', 'tablespoon', 'cup', 'cup', 'tablespoon', 'teaspoon']","[490.0, 1980.0, 12.600000000000001, 55.199999999999996, 14.2, 2419.2000000000003, 500.0, 13.799999999999999, 9.0]"
M & M's Cookie Mix in a Jar,"['sugars, granulated', 'spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'wheat flour, white, all-purpose, unenriched', 'leavening agents, baking soda', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate']","['Mix baking soda and baking powder with flour.so you can add flour mixture into one layer.', 'Layer ingredients in order given into a wide-mouth.', 'Press each layer firmly so it will all fit in the jar.', 'Attach these instructions to your gift.', 'INSTRUCTIONS.', 'Empty jar of cookie mix into large mixing bowl.Use your hands to thoroughly blend mix.', 'Add 1 stick butter or margarine, very soft.', '(please do not use diet).', '1 large egg, slightly beaten, and 1 tsp vanilla extract.', 'Mix until completely blended.', 'you will need to finish mixing with your hands as this is stiff.', 'Shape into balls the size of walnuts.', 'Place 2"" apart on sprayed cookie sheet.', 'Bake in preheated 375 for 12-14 minutes until edges are lightly browned.', 'Cool 5 minutes on baking sheet.', 'Remove cookies to racks to finish cooling.']","[{'fat': 0.0, 'nrg': 960.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 251.40000000000003}, {'fat': 58.340624999999996, 'nrg': 1021.5625, 'pro': 14.590625, 'sat': 36.465625, 'sod': 0.0, 'sug': 116.659375}, {'fat': 2.46, 'nrg': 910.0, 'pro': 25.82, 'sat': 0.388, 'sod': 4.0, 'sug': 0.68}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 15108.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 24.0, 'pro': 0.0, 'sat': 0.0, 'sod': 5856.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'red', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 350.78656078926787, 'fat': 7.315240931239847, 'protein': 4.862013475305299, 'salt': 6.306924141250074, 'saturates': 4.434052216808037, 'sugars': 44.36496119833965}","['1 1/4', '1 1/4', '2', '12', '12']","['cup', 'cup', 'cup', 'teaspoon', 'teaspoon']","[252.00000000000003, 218.75, 250.0, 55.199999999999996, 55.199999999999996]"
